epoch,loss
1,0.5738869474993812
2,0.15877445492847467
3,0.03715322014910204
4,0.022119360941427725
5,0.018985308200856785
6,0.01719911980592174
7,0.01499953783220715
8,0.012938472246866168
9,0.010988412608886942
10,0.010444239299330447
11,0.009556283208507078
12,0.009868550700721916
13,0.010931748264457709
14,0.008914888296046374
15,0.00886192349831999
16,0.008230718979497014
17,0.008132284259952513
18,0.007645678556995627
19,0.007474994378877275
20,0.007616791138310491
21,0.007181565012828803
22,0.006995522238912038
23,0.007475333880449151
24,0.008041866779051445
25,0.009231880094488094
26,0.007298798944203206
27,0.007804611237880624
28,0.008139076550709612
29,0.0066927272573481375
30,0.006275753979283719
