epoch,loss
1,0.723975662463977
2,0.2182330404534752
3,0.11660769517407005
4,0.09838681392095706
5,0.0804789478396192
6,0.07219155224753016
7,0.06167460416938052
8,0.05450491073690815
9,0.051459436431343174
10,0.049163639867379344
11,0.04829955675903662
12,0.050382288425792884
13,0.04839742436637113
14,0.04674052704631546
15,0.04624616777823295
16,0.047398544801974
17,0.045304684014416036
18,0.04492792054826831
19,0.04884639745693148
20,0.046635495889701964
21,0.04450182575318548
22,0.044021370372286546
23,0.043088840849605604
24,0.04260036482671161
25,0.041486488816178876
26,0.04159330066155504
27,0.0439021149535238
28,0.04242240283408283
29,0.04186207115834142
30,0.04054264356324702
