epoch,loss
1,0.5080491839735596
2,0.057111602598502315
3,0.02421379031866421
4,0.019772508630046138
5,0.018180413010679644
6,0.015920488462771897
7,0.01246856969355801
8,0.010469292577953987
9,0.00972321759449479
10,0.009941784900693614
11,0.00839238718473985
12,0.007877741756354585
13,0.007364219479998688
14,0.007121693411910975
15,0.007555268400199252
16,0.007439451717576127
17,0.0070752940819035345
18,0.0072165384118295746
19,0.006875666301053615
20,0.00619452049449822
21,0.005789492750701345
22,0.005763633027212855
23,0.006524731629286651
24,0.006049798985506281
25,0.005116831997041533
26,0.00622424992652219
27,0.008094316014997016
28,0.009228589720334168
29,0.005773146883986982
30,0.007662373859389329
