epoch,loss
1,0.6526517157937274
2,0.16158618465249922
3,0.11295888536138299
4,0.09474910188604284
5,0.0830418949049932
6,0.06732422876873134
7,0.05570250082715058
8,0.05336246947631424
9,0.05135274986610001
10,0.04965130087954027
11,0.048830659577140105
12,0.04757947690876914
13,0.047581443586099295
14,0.04745561629533768
15,0.045355625128672444
16,0.045076939196866235
17,0.045092753445108734
18,0.04510972382109842
19,0.044134573022156585
20,0.04342049502848107
21,0.043877502236469294
22,0.04331168996883027
23,0.042446416883189
24,0.04308075209458669
25,0.04285491331491941
26,0.043657463825779196
27,0.04204929403868722
28,0.041455921015621705
29,0.040606863106842396
30,0.043410296425407315
