epoch,loss
1,0.4965364243145342
2,0.10738453370185545
3,0.04837877271168026
4,0.019365745918526325
5,0.010620291661011217
6,0.008607956920003082
7,0.007616965640566231
8,0.007735929658843411
9,0.006548333050752127
10,0.006069489110859088
11,0.0065569528148590045
12,0.005786247154766762
13,0.005879113393157352
14,0.004885974529854677
15,0.004589350255965082
16,0.004300568045841323
17,0.0049473673427178535
18,0.005840225093480613
19,0.005427018460461203
20,0.00490106040623361
21,0.012468520183990032
22,0.008546226680922656
23,0.006167080310851704
24,0.00426678686046306
25,0.0034636941473977067
26,0.0034088223373494398
27,0.003131975839489404
28,0.0032097518984458328
29,0.003007009165522493
30,0.0030785965744727925
