epoch,loss
1,0.6969433640256341
2,0.2321058151162701
3,0.172643324567212
4,0.13052202025313436
5,0.0840928449674889
6,0.06558290353895706
7,0.060066030625207927
8,0.0501916560769817
9,0.049410683229381656
10,0.0460805475803805
11,0.04554243376593531
12,0.04521905364077768
13,0.045245394156670865
14,0.04456151985091927
15,0.04322723262471917
16,0.04283888665614305
17,0.04283754049259939
18,0.04228145288832394
19,0.043744749355095404
20,0.042958935653721844
21,0.04438467719304709
22,0.044998221605280296
23,0.04367210281391939
24,0.05235952842566702
25,0.044827561664544505
26,0.04162834598510354
27,0.04110649628219781
28,0.04134579536355572
29,0.04172382496849254
30,0.04077549186753638
