Unnamed: 0,HR_TD_Mean,HR_TD_Median,HR_TD_std,HR_TD_Min,HR_TD_Max,HR_TD_AUC,HR_TD_Kurtosis,HR_TD_Skew,HR_TD_Slope_min,HR_TD_Slope_max,HR_TD_Slope_mean,HR_TD_Slope,TEMP_TD_Mean,TEMP_TD_Median,TEMP_TD_std,TEMP_TD_Min,TEMP_TD_Max,TEMP_TD_AUC,TEMP_TD_Kurtosis,TEMP_TD_Skew,TEMP_TD_Slope_min,TEMP_TD_Slope_max,TEMP_TD_Slope_mean,TEMP_TD_Slope,EDA_TD_P_Mean,EDA_TD_P_Median,EDA_TD_P_std,EDA_TD_P_Min,EDA_TD_P_Max,EDA_TD_P_AUC,EDA_TD_P_Kurtosis,EDA_TD_P_Skew,EDA_TD_P_Slope_min,EDA_TD_P_Slope_max,EDA_TD_P_Slope_mean,EDA_TD_P_Slope,EDA_TD_T_Mean,EDA_TD_T_Median,EDA_TD_T_std,EDA_TD_T_Min,EDA_TD_T_Max,EDA_TD_T_AUC,EDA_TD_T_Kurtosis,EDA_TD_T_Skew,EDA_TD_T_Slope_min,EDA_TD_T_Slope_max,EDA_TD_T_Slope_mean,EDA_TD_T_Slope,EDA_TD_P_Peaks,EDA_TD_P_RT,EDA_TD_P_ReT,Round,Phase,Individual,Puzzler,original_ID,raw_data_path,Team_ID,Frustrated,Cohort,upset,hostile,alert,ashamed,inspired,nervous,attentive,afraid,active,determined
0,0.3690708664072285,76.7,0.5515872575640031,-0.12595855500591358,0.13648863427620236,-0.10535193097339082,-0.6974234132116104,0.07932460074025964,-0.309590799444589,2.2442112029754844,1.0586808661937706,0.046701030927835,0.9556248173258445,31.11,0.06542355972963002,30.59,31.31,-0.2921675930885005,1.282230231187998,-1.6498886741247987,-1.2916044676757512,-0.7156566128421978,-1.5317329487204412,-0.0004545454545454,-0.35611736292698576,6.003708822848889e-06,-0.34974038815444086,-2.6470761217280057,0.0073748930576751,0.2027116559262709,0.3700045347422701,-1.6707540581907883,0.36859073282940735,-0.36358506145928,0.015588177351305417,0.7849927976358447,-0.05618947915325831,0.1826954980147293,-0.3002896039150744,0.6772299014560623,0.1868158780160627,213.37411432995532,0.24176141595286163,-2.1068593173702883,0.35486411277907326,-0.35441102294154975,-0.20776172650370997,1.0360399390215387e-05,-0.7670271390835932,1.057166012692338,-0.3367438490548236,round_3,phase3,1,1,19.0,dataset/D1_4/ID_1/round_3/phase3,D1_4_Team10,2.0,D1_4,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0
1,-0.02925757583177761,76.61,-1.0287371249797157,0.6254073707933974,-0.5151897528206797,0.4331029370026749,-0.0654419161427975,0.038069932713556576,0.7748929477222437,-1.0938469084807003,-0.3094748785563951,-0.0241479099678456,0.6767458468397658,30.93,-0.6757534586496156,30.81,31.17,0.8770525446788918,0.32506004958956486,0.9271187073684072,0.3649905110045887,-0.45715789634638826,0.3771133697805874,0.00024115755627,-0.3093729831068042,3.4752838515013794e-05,-0.3312349668404702,0.8160783448478394,0.0084616520578685,0.6143821217021455,-0.46583446581957083,0.1556700775163332,0.3099972787678405,-0.21974878152803135,0.2935403343729707,-0.8584724633863108,-0.16443945943261723,0.1696165889845135,-0.30978524968180204,0.48743115470463094,0.1792734925070851,213.23537977327337,-0.005719246705811388,0.5645319659435966,0.352978262736805,-0.34108753201064085,-0.2228117930612549,7.714503250836627e-06,0.34864869958345146,0.13945234084597266,-0.1573313086017359,round_3,phase2,1,1,19.0,dataset/D1_4/ID_1/round_3/phase2,D1_4_Team10,3.0,D1_4,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0
2,0.2770817944570367,77.92,-0.9975848619173711,1.3270720485826406,-0.4850135122358981,-1.7144752151870934,-0.34224094770221825,-0.7174139361300315,-0.016487083994086594,-0.3838472466789081,-0.23619132792324804,-0.0260077519379844,0.30793396112285487,30.75,-0.728736956074874,30.59,30.89,-2.7155440070625,-0.6016202967339562,-0.26528932849258013,0.5009118647464229,-0.4092728913877498,-0.3602832427462146,-0.0001554907677356,-0.358668686048103,2.1106748867476566e-06,-0.3919832385866896,0.8160783448478394,0.0055496513273016,0.161121736328725,1.0629657765044194,0.9247181647540473,0.4937761572914048,-0.4455946032339719,0.16702418232504518,-0.4974630997814852,-0.19404254672908597,0.1667062556007896,-0.3185681872776803,0.3925292862441909,0.172624058177547,173.465157478869,-0.3730116142707854,0.11782164524536046,0.3782540754423662,-0.3573020609259169,-0.3092104585266753,1.7999139105958474e-06,-1.0459460987503544,-0.5807650554217594,-0.28151485208474764,round_3,phase1,1,1,19.0,dataset/D1_4/ID_1/round_3/phase1,D1_4_Team10,2.0,D1_4,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0
3,1.1964061425524728,83.88,0.5139959366667627,0.5084632578285262,0.3701939868902565,1.002814617671002,-0.5294862861835394,-0.47029857021595683,0.4671340464992332,0.8560029090048168,0.621699373008582,0.021476510067114,-0.11267757642201623,30.29,1.9356838521086848,30.11,31.15,-0.2056659321863692,-1.0569702360398419,0.4751053616315919,1.050484645318419,1.2680816855995611,1.3870495335956619,0.0007035175879396,-0.28226546356666465,1.8012490528553828e-05,-0.2708026849243568,0.8160783448478394,0.0127840028468536,0.8112705353837076,-0.4166029352942209,0.29433556464627625,0.31172836712841007,-0.30073040343260005,0.34526138156847896,-0.2538836979856665,-0.26545750348677805,0.1580335756863118,-0.28736046719259284,-0.1329900840433347,0.1754956453240995,191.94338974814957,0.8576999070655197,1.0341014457461224,0.12414156631905261,-0.18678495030526004,-0.33957851927445254,-1.3551507952084617e-07,-0.48810817941683204,-0.8362221944854259,-0.7488371341392382,round_2,phase3,1,1,19.0,dataset/D1_4/ID_1/round_2/phase3,D1_4_Team10,2.0,D1_4,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0
4,-0.8283895094158835,72.91,-0.832134558234164,-0.798387204553936,-0.666070955744588,-0.10319567759356107,0.2674919937919627,-1.1506651559840728,0.7382549832909472,-0.4686233257000307,-0.03577928219000682,-0.0128706624605678,-0.4276059704785186,30.35,-0.43198957966530943,30.11,30.53,0.8608946773861139,-1.009871766022335,-0.29834893895032893,0.5009118647464229,-0.8576320617483898,-0.8935131476513669,-0.0002996845425867,-0.2098784192574884,7.370693647397236e-05,-0.17402928963771871,-0.29949960405240295,0.022953973959749,1.4840853747825546,-0.25357301107951147,0.32208622096217193,0.010086716519059397,-0.11331125362636266,0.5043084093563891,2.9243956960897672,-0.35018996181514495,0.1478947072934971,-0.26652060607257444,-0.33927987867241133,0.1681063740751912,192.3411804289629,0.1611587638303569,1.4472590082594994,0.1501841801233005,-0.2584714783358939,-0.16737961930104703,1.2671979461311132e-05,1.7432434979172573,-1.0559904685328452,-0.5639074610267657,round_2,phase2,1,1,19.0,dataset/D1_4/ID_1/round_2/phase2,D1_4_Team10,2.0,D1_4,3.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0
5,1.6285851143531782,82.82,2.020694084480707,1.7743832806732824,2.71431003742298,1.4985402234654142,3.107194329066361,2.325478917305095,-2.705713673252409,-0.5993197808575659,-2.881536301076592,-0.1732999999999999,-1.2321450528696967,29.81,1.2379031567757366,29.59,30.81,-0.5298861578411559,2.253878953723208,1.9639911404853019,-0.954973922382955,2.830945777480015,2.0113771715548925,0.0009181969949916,-0.3689081887207999,1.1747248924975669e-06,-0.4084146196451102,0.34011570432326427,0.0017298672299155,0.1032362766637455,-0.9123622456506303,-0.49219610555776083,0.47232136357590493,-0.42418613858421617,0.2687234979010903,-0.12020954822168656,-0.4712165287602989,0.137376752215577,-0.32750171962102803,-0.6397649849978485,0.1433580199104288,166.43708731813672,0.3745702091714768,0.8534143729387368,0.4184014762997339,-0.39116350131942884,-0.27569983292458344,4.373949912772619e-06,-0.20918921975007088,1.9193338570322116,-0.2220374707323581,round_2,phase1,1,1,19.0,dataset/D1_4/ID_1/round_2/phase1,D1_4_Team10,2.0,D1_4,1.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0
6,-2.125464611206111,65.3,-1.0547714801390555,-2.0321475963333544,-1.165584044573528,-1.868248572658178,-0.5491331528128446,-0.2951126442664258,0.1813579239349968,-0.7759366121515436,-0.1788565474229259,-0.0204590163934426,1.575626617529599,31.41,-0.5827316773846656,31.29,31.69,0.8219817578397969,0.4363863517689644,1.0624013121169464,0.8180337658802699,-0.44719394581965133,0.4695846505255816,0.0002948402948402,3.3083130307478905,0.0044841626651574,3.298051131912383,-1.103623904470642,0.2651129822980992,30.860258462545023,-1.487678912131527,-0.8418931588650935,-3.2743427146320583,3.287517938562386,-3.269332184445352,-0.7479258268184554,3.2362635019075885,0.5610444059507744,3.315979047968655,1.4057141726015476,1.0089475029928836,649.7863544204514,-1.3446554265718156,-0.35459005957336714,-3.301118047321349,3.3067947719174735,3.3073227136875776,0.0003334211371153,1.7432434979172573,0.059756153554051124,-0.3165015469979179,round_4,phase3,1,1,19.0,dataset/D1_4/ID_1/round_4/phase3,D1_4_Team10,0.0,D1_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,-0.028876831250129145,75.58,-0.08135524433879507,-0.23413185949842297,-0.2988196873510744,0.4770993672664451,-0.7511532421911375,-0.35155952783227395,-0.155711348833082,0.07182417805954615,1.1328685857455019,0.0489423076923076,0.9108675513393902,31.05,-0.9088445205181936,30.95,31.23,1.0263635950963046,0.0704769300596028,0.41896932423942124,0.844170876738464,-0.32621571464531507,0.08390609641483054,0.0001201923076923,-0.2033998510596696,0.0001349565397925,-0.15049626211974462,0.8160783448478394,0.0339596696920322,1.5219294674918626,2.266745906883686,1.7333169741492016,0.1420003345132787,-0.30143240005266,0.28277777190694425,-0.7127454375515753,0.004049550120335987,0.187839260872558,-0.31178813123021387,0.9336623225017674,0.1985625548441051,236.21205827278257,2.604925211099997,-0.6007706281611868,0.15110515551066714,-0.14124807702091366,-0.367190293451072,-3.2465760462749567e-06,0.34864869958345146,-0.710640323601186,-0.5880054396659398,round_4,phase2,1,1,19.0,dataset/D1_4/ID_1/round_4/phase2,D1_4_Team10,0.0,D1_4,1.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,3.0,3.0
8,-1.1258426071197296,71.375,-0.7093772034780018,-0.965032565528883,-0.8028271098841312,-0.9853396116838318,-0.5228089868196589,-0.4856211118805256,0.9727379556513408,-0.9242947504384853,0.11336486336429635,-0.0116501650165016,0.8963357272796226,31.09,-0.37626318915870444,30.85,31.21,0.3870440137880362,-1.0939934459472864,-0.38519875808793014,-0.6812932233502302,-0.16052469029785854,-0.16416880239359752,1.6542597187758126e-05,-0.35721090805919226,1.1786322007714562e-06,-0.3965049756739799,0.7880457254203104,0.0032849348093274,0.2010485850388704,-0.3525377011524608,0.11819865417435681,0.4734441599667353,-0.43594602440102653,0.2816477622986397,-0.7577882264384851,0.026279330095579687,0.1885752800607272,-0.30969207912008057,1.3163891582566218,0.19655660726161,231.74391017006673,-0.9865642664936161,0.27227576042132134,0.37976397571279524,-0.3822325975813724,-0.3860842045846866,-4.689363697904649e-06,-0.20918921975007088,0.8751094543098603,-0.41958734450993784,round_4,phase1,1,1,19.0,dataset/D1_4/ID_1/round_4/phase1,D1_4_Team10,1.0,D1_4,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
9,0.22192623557166627,78.75,-0.018676301397964255,-0.5703461842724321,-0.2808423525346086,0.35934725632551495,-0.31137416663775763,-1.2271751722783353,0.5770479397931636,-0.46862332570001586,-0.18024180538236081,-0.0213815789473684,-1.2166876310562147,30.11,1.8205356720177641,29.19,30.25,-0.2581397319297934,-0.5372099576727116,-1.0130982996583957,-2.1715881222843136,0.12102547137534052,-1.5008486911310703,-0.0006255144032921,-0.3714770681349912,1.1742706704257264e-07,-0.39897978889470015,-0.5068201567541067,0.0027935153697088,0.083303677081473,-0.09906496364829402,-1.694809024143423,0.43424529433570386,-0.4013400165969521,0.22176742952751122,0.1188527300285568,-0.5553577339315188,0.1285463919002024,-0.33027475142907303,-0.9959211060794916,0.1327292533130126,157.93784610335047,-0.4786572272643184,0.1264865858208174,0.3499025353228653,-0.36756134713392563,-0.33411949617414927,9.812145834108382e-07,-1.0459460987503544,1.2374886990902199,0.695613555847369,round_1,phase3,1,1,19.0,dataset/D1_4/ID_1/round_1/phase3,D1_4_Team10,2.0,D1_4,1.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,4.0
