Round,Phase,Individual,Puzzler,Cohort,pa_score,na_score,emotional_cluster_id,emotional_cluster,prob_emotional_0,prob_emotional_1,prob_emotional_2,prob_emotional_3
round_2,phase3,5,0,D1_6,3.0,1.8333333333333333,3,Alert/Anxious,1.3683597784894971e-28,0.006116830784659857,3.7686254808473144e-23,0.9938831692153401
round_2,phase2,5,0,D1_6,3.0,1.8333333333333333,3,Alert/Anxious,1.3683597784894971e-28,0.006116830784659857,3.7686254808473144e-23,0.9938831692153401
round_2,phase1,5,0,D1_6,2.0,0.8333333333333334,0,Engaged/Calm,0.4871210552316852,0.04610053073737531,0.4349401454591136,0.03183826857182591
round_4,phase3,5,0,D1_6,2.4,0.8333333333333334,0,Engaged/Calm,0.8581916638199711,0.048943893729105015,0.05061569073336295,0.04224875171756096
round_4,phase2,5,0,D1_6,3.6,2.1666666666666665,3,Alert/Anxious,3.345191072033241e-52,7.507700000407018e-07,1.831134133682944e-43,0.9999992492299998
round_4,phase1,5,0,D1_6,2.6,1.0,0,Engaged/Calm,0.5645490860030513,0.3353388267376613,0.016311706342762942,0.08380038091652443
round_1,phase3,5,0,D1_6,2.8,1.5,1,Tense/Stressed,3.1723746731950907e-12,0.5335644278585473,1.1056601965492637e-10,0.46643557202771435
round_1,phase2,5,0,D1_6,2.8,1.5,1,Tense/Stressed,3.1723746731950907e-12,0.5335644278585473,1.1056601965492637e-10,0.46643557202771435
round_1,phase1,5,0,D1_6,2.8,1.1666666666666667,1,Tense/Stressed,0.005877362331737717,0.8469434087978821,0.00018636551298743337,0.14699286335739276
round_3,phase3,6,1,D1_6,1.0,0.8333333333333334,2,Drained/Disengaged,0.04595256347134502,0.01743233195500324,0.9288195768509001,0.007795527722751715
round_3,phase2,6,1,D1_6,2.0,0.8333333333333334,0,Engaged/Calm,0.4871210552316852,0.04610053073737531,0.4349401454591136,0.03183826857182591
round_3,phase1,6,1,D1_6,1.0,0.8333333333333334,2,Drained/Disengaged,0.04595256347134502,0.01743233195500324,0.9288195768509001,0.007795527722751715
round_2,phase3,6,1,D1_6,1.8,1.3333333333333333,1,Tense/Stressed,2.4535489654092867e-07,0.8754685411674069,0.00023384136124099462,0.12429737211645564
round_2,phase2,6,1,D1_6,1.8,1.3333333333333333,1,Tense/Stressed,2.4535489654092867e-07,0.8754685411674069,0.00023384136124099462,0.12429737211645564
