PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,Round,Phase,Individual,Puzzler,Cohort
-1.2475524584489168,-1.2205542076147633,-1.100170873116883,-1.862156350995057,-0.9786715844828073,-0.19355576904312832,-0.9541576666505064,0.1483708799202461,-1.7585666661990182,1.8750348073763397,-0.5483588415561492,-0.16293592120602346,0.034876608233475444,0.3633578163762371,-1.0405719695203002,-0.855385288288475,-0.8860494119294637,0.6965035137863178,round_3,phase2,7,1,D1_1
-1.0241686336051847,-0.8842645732962005,-2.0873516579675515,-0.7766640418991476,-0.5027318266483292,-1.0335345633933304,0.033357211578931394,0.5198275413321426,-0.03684531768051571,-0.25096656425758546,0.41618905702996484,0.09443668834211866,1.2303731902297816,0.5650372889037948,0.600771382454729,0.29636297680045653,0.20106716097480243,-0.6556348369073208,round_3,phase1,7,1,D1_1
-0.8928406231107955,-0.7446101582258059,-1.8641839952015855,0.18699753099344935,2.2495703736343806,-0.7514669370302688,-0.33079072646206287,-0.19169699223318923,-1.511965291007755,-0.7095532725082069,-0.24849272376229117,-0.07629642110233215,-0.3199985003496794,2.1754992227021837,-0.31723788932972646,-0.2975368833499019,0.5391850473526764,0.48575432042603833,round_2,phase3,7,1,D1_1
-1.3554380931073355,-0.17908734397544132,-1.5780178165081353,-0.5760109034118444,-0.22479651970497738,0.5700907144692137,-0.9871472048672068,-0.7762467709439238,-2.0634650140057387,0.6976368073044512,-0.573356953520738,0.024447373588418708,1.7354532476982605,0.9648914754037222,-0.4175388532734787,-0.9074905875703152,-0.11067079958335047,-0.10666949564179545,round_2,phase2,7,1,D1_1
-0.7669992758980714,-1.519291740632524,-2.084473185202664,-0.5889163781238608,2.751444765887874,-0.9945128566814374,0.6738478730479083,-0.38403084861489006,-0.5601173977986106,-0.09026682685234727,0.4007939535019954,-0.15515759693631792,-0.7037575336976517,1.1995967184863834,-1.1169774693476622,0.4125364691939373,0.3688438836995192,0.42971715030196456,round_2,phase1,7,1,D1_1
-1.5424249313256944,-1.2424717985553844,-2.7692927509290275,-0.10841538158116473,0.4380118212581548,-1.1493198614569007,-0.40244371011635277,0.5058228437385993,-0.35760234631359655,-0.902182420803427,-0.15250515857251554,0.0700333720618718,-0.6069042045694136,0.29933914876787304,-0.07779489588896084,-0.3549508378296213,8.873509062411011e-05,0.04349946558579611,round_4,phase3,7,1,D1_1
-1.3910789423062255,-2.015203277437325,-3.4171830353096984,-1.6649203496610774,-0.2737902866463112,-0.5997217129409399,0.5404071268791744,-0.5666384446590508,-0.14834304601763845,-0.43836592683855213,-0.4591778113933894,-0.37613930082834374,-0.5048195700003641,-0.02785622974239351,-0.21359492197854826,-0.6511915393438449,0.16308962675005007,-0.14451508477285935,round_4,phase2,7,1,D1_1
-1.1647281338538737,-1.0803082543096243,-1.1852713351387811,-0.5033168977419872,-0.7338626511517901,-0.971543119809534,-1.0156497266714153,-0.3064659801229795,-0.14114350595145508,-0.6769789869130027,0.3416302742464363,0.08944727382926479,-0.33650147543075387,1.0321083538365123,-0.7482300217693933,0.2708783715807553,-0.24593215492029738,-0.3562826093857016,round_4,phase1,7,1,D1_1
-0.6442262911160981,-1.0998823550568648,-1.4072661829198836,-1.0036782360492449,2.947609440678818,-0.5915493178973197,0.739463239705986,-0.6810193415934946,0.2473681915226263,0.25901940469897416,0.6440030602351234,-0.5179423708248312,-1.1445053749024228,1.2782305437304096,-0.6223708003799971,0.4232755316665819,-0.7907101800348793,1.4123036960243742,round_1,phase3,7,1,D1_1
-0.681774854586065,-0.6553809965982786,-1.552856573665455,-1.2828462092503627,2.122983411650752,-1.1170811708020085,-0.512473029779244,-0.2282836517587584,-1.4264401990699045,-0.9119330244778969,0.05586493236650837,0.7243117776954681,0.3859128503804233,1.8030150121236856,-0.5368408317959926,1.3376614943851208,-0.28481919261200805,-1.183013717481691,round_1,phase2,7,1,D1_1
-0.13845995782134307,-1.8253392938164885,-2.122421258596252,0.7372598572559403,1.583959891704831,-1.000236978025734,-0.019566728166806303,0.8092297931980492,-1.0020290060933505,-0.5360491460323228,0.337156246957148,-0.41094437803253764,0.13406571349314275,4.688688750092307,-0.35902261880892045,0.36759744430968205,0.3829445725293004,-0.007502543457690166,round_1,phase1,7,1,D1_1
-1.4801899373197003,-1.4065115206997698,-2.025525031820561,-1.1555598864388872,-0.5747082406239321,2.5172911700210467,0.35865279821752116,-0.9265879572448589,0.8369007565701786,-0.3228914859746021,2.662745628495301,-0.09944535995459224,0.1996977113672875,-1.447553972435919,-1.1090936544326242,-2.7714578303611206,0.1926756616525142,-0.1813362520690297,round_3,phase3,8,0,D1_1
-1.7393910009739149,-1.3319017981073482,-0.5771044818497246,-1.1832882071821949,1.4212551997312899,-0.5160960929926632,0.2979277629054279,-0.7379460123102906,0.07774611571856542,-0.32840543141410744,-0.4330550700102518,-0.19372272418486194,2.181994213338381,-1.1739121491177074,1.6043090904987911,-0.429162196382116,0.7536798058539929,1.2437705900123917,round_3,phase2,8,0,D1_1
-1.2786202710728196,1.7035294374784842,-1.5392699339946518,0.18078726359447017,-0.8658553256576854,-0.24152339125102804,0.5181300273116055,-0.6849766980999136,-0.24075419985930654,0.8799364154149588,-0.3604846574212102,-0.025874613800495532,-1.1762470145286212,-0.9943338212476376,0.20242223825389272,-0.2588230237476536,-1.5148940012772865,3.05329238234577,round_3,phase1,8,0,D1_1
-1.5797733328673373,-0.6377971062016576,0.000836434376864819,-0.5956747435508843,-0.24465552100087695,-0.3633788382120203,0.5909807946150941,-0.30357873388218787,-0.9381808967536867,0.7325133716272225,-0.28264660897889476,-0.05807144061151473,-2.5618834690554295,-0.6760669085075102,2.8305109734541216,-0.24700677331072035,-0.32483040563987764,-0.291546821525516,round_2,phase3,8,0,D1_1
-1.6531683034994027,-0.7647454456478722,-1.0355648779258195,-1.7020986087259131,0.2087566106053318,0.026224662424845863,0.507925474137591,0.02063063885187109,0.6273959762425803,-0.7010747660454967,-0.48182086333867263,-0.24776058677218396,0.6038061814903538,-1.4058605906553705,-0.4163934472384698,0.677708378002441,-0.689224731644019,1.6978158502215035,round_2,phase2,8,0,D1_1
-1.4083446287872499,-0.7804861298194741,0.15749050758735597,-0.7933679453631849,-0.6008616816706303,-0.3268413288666559,0.5332370978135698,-0.9207190665875851,0.1635649080597881,1.2210744267365514,-0.3926847989542536,-0.2122545614376273,0.1001190214604352,-0.8873654164381861,0.8028347767386079,-0.14607071413732808,-0.5287350727071065,-0.2367936867185263,round_2,phase1,8,0,D1_1
-1.371596873897124,-1.9873909388767503,-2.6881834856915074,-1.4780152334472,-0.03374081464089765,-1.1357320861985833,0.8387157945191781,0.5338513271672333,0.861429073369731,0.049202583605333416,-0.11826215790325416,-0.09278915183372806,-1.0497257678621656,-0.8992147072376497,-0.4909447212713873,-0.2544634336938748,-0.018018733659909913,0.8854596045400308,round_4,phase3,8,0,D1_1
-1.5815446588411066,-0.3321539167532022,1.2221798428683581,-2.894119230201283,-0.13173669393123286,-0.3540142983129777,0.4406461058257091,-0.3693525091969447,0.07014523418353888,-0.5597628593507735,-0.5560824221863364,-0.28559627171475344,0.15503997345920648,-1.4497166380655222,-0.7364398401092777,-0.5474344352117656,-0.6034992731266593,-0.5903954081908608,round_4,phase2,8,0,D1_1
-1.3477446699329196,-0.5902279658586134,-2.3807489657249348,-1.2529576144700867,-0.8460197687760908,-0.3180468365141702,0.5301364392366998,-0.4682631382924929,-0.01313896692287005,0.08146982409587183,-0.352971180261769,-0.13318343442117206,-1.0362614638485907,-0.8094153161161453,-0.1917275161829428,-0.381887858433174,-0.35061586352191876,0.8662786830422473,round_4,phase1,8,0,D1_1
-1.4532824480802093,2.5714496488631022,1.2718496291808405,0.4472971346526537,-0.7418374872030766,-0.3665052644014831,0.6100730510150671,0.5035892733217268,-0.21026054022009477,0.24400837731170286,-0.3430926610968127,-0.12957671462909576,1.7541610108343426,-1.5320734790128072,0.7510556730867218,-0.09831756328691146,-2.9238143979969418,-0.6013768672801116,round_1,phase3,8,0,D1_1
-1.7377581464153464,5.07569574647339,1.6156005701024099,-0.28862971092680806,-0.45322286363006026,-0.47450300759100816,0.5598490535602781,-0.4719100425704071,-0.15365639142698745,0.3360542847062637,-0.5268243979383506,-0.25550328824236623,-1.2730133842214735,-0.4684287989212099,0.27450450347616995,-0.35714926590494306,-0.43859041916314784,-0.4335940382782693,round_1,phase2,8,0,D1_1
-1.6445360010065007,-1.2222109185965597,0.49743882097579445,-0.45594510831889584,-0.8701494429724502,-0.511980241990321,0.18001341350731906,-0.650268068428393,-0.1580937542576065,-0.04709329849543269,0.24651809737592711,-0.06547206633470351,-0.7044052112034476,2.039852581849082,-0.3134354627352602,0.7185294663170723,0.1850736279469413,1.53649085550825,round_1,phase1,8,0,D1_1
-1.2553630884875222,-1.2841260874392204,-1.3261296842957961,0.9481676854157474,-0.34299274652054573,-0.05493162190337872,0.43225612327938967,-0.6373753323219371,1.1936466071478644,-0.5032582990522798,-0.21129649027637776,-0.09843209281286242,0.48908338539468044,1.2995800925032217,-0.8304536566927981,-0.5891154945511972,0.3022092266038329,-0.1233288515925164,round_3,phase3,9,1,D1_1
-1.5644226130935126,-0.11946605003225687,-2.2126777243206046,-0.20307449120267673,-0.5506864129948718,0.405010157476381,0.6419415396712581,1.360575716143226,1.4379818628523129,-0.34429063716646907,-0.4790134862822278,-0.5757832275339936,1.2786044510667236,1.1388362340424543,-0.22874597958174378,0.24299191923559407,-0.6594580935951713,0.7100704928939554,round_3,phase2,9,1,D1_1
-1.1300519622757679,0.2601381070208573,-0.6554588934195876,0.15522102657036502,-0.6883451395712963,0.5523633119732628,0.46934775390478894,-1.1282914000951936,0.942237838078555,-1.0015588154056239,-0.4409080284447123,-0.21749294251367615,1.510773852138298,0.8877882137244423,0.1980368288324472,-0.7173862033372909,-0.6510325353529517,-1.2876758914684074,round_3,phase1,9,1,D1_1
-1.3978560152936736,-1.6872605548425157,-0.8801364065502352,1.2297003620020974,-0.09249135886542152,0.22687262996177474,-0.16214081418363777,0.5849675442841599,1.2252741610487543,-0.45476712843821904,-0.2389387977316013,-0.04069727917509609,0.5251871480403972,2.0874183885749753,-0.8773304170946998,-0.5651603665177709,-0.21406810611908142,2.2686116511143384,round_2,phase3,9,1,D1_1
-1.5445901073909254,-1.4681526891433625,-0.9031604005752628,0.6709756787776222,0.548765353326372,-1.3762324013900462,0.3675287699870967,-0.9972296197806657,1.561917941605079,-0.6341842439163775,-0.3959578940627336,-0.3912803062180611,-0.06876730751418239,0.8647179688981684,-0.9584049719278159,-0.6501979456024272,0.1524585735819011,-0.6383087164954424,round_2,phase2,9,1,D1_1
-1.2762498242764155,-1.4761537138106826,-1.0268548242623976,0.780774716818786,-0.27061885051430856,1.020301138873635,0.6818480016155104,-1.4269723657266236,0.8022768056651056,-0.5779484467643574,-0.500376125970606,-0.17949146404987695,-0.8269635655552641,0.6443215385979714,-0.3566092053234313,-0.6760521469425549,0.6791215647569343,-1.1413880316017042,round_2,phase1,9,1,D1_1
-1.1906264237214716,-1.6279316539127968,-0.8970536587016797,1.492916311875706,-1.1687036308591738,0.25740673757426585,-0.16253483378024738,-1.204363381165318,0.7102905523992334,-0.326245881192805,-0.23247818050755636,-0.0784146374242629,0.4306249967791704,1.6224569418951655,0.09104499582021051,-0.6849068904896406,1.9998185634529217,1.5529357171999691,round_4,phase3,9,1,D1_1
-1.373547589527734,-0.3842315872071804,-0.8529061533738319,0.1023049750497908,0.050715449342968774,-1.423348604705532,0.01699683264684487,0.000852364553270184,1.0384162996085478,-1.0663099694915088,-0.401260828048592,-0.3134394149339205,-1.7350639864615034,2.0079847116471026,2.569384803069895,-0.8967590214504697,-0.590292034677465,2.1118533971139244,round_4,phase2,9,1,D1_1
-1.0897215795277402,-0.7973408686984034,-0.3782810268531403,0.8214597747795441,-0.705662297393206,0.6012742881056712,0.5082061112532188,-0.09336946521594565,0.7310731718317677,1.1509330705890788,-0.28583325948426475,-0.044687926860463134,0.7552317006135327,1.7575775733896601,-0.2864442150074912,-0.7908981645291118,-0.2819318300049215,1.6966879068399878,round_4,phase1,9,1,D1_1
-1.5908861511714532,-1.2609821225251598,-1.3803748413108492,2.0085175859910773,0.09746699422524302,-0.11289268488915657,-8.423299706479149,2.2873619226729343,-0.8495613938080089,0.40565563707760577,-0.34174030082664647,0.14002296424012328,-0.2998765878539588,2.544386816067278,-0.2744364979809023,-0.44746311881515904,0.7065547625126309,1.2384891518939145,round_1,phase3,9,1,D1_1
-1.9655086771227674,-0.504728911175658,-1.31222104196185,1.7076491461981065,1.9576867627042789,-1.1799011481651147,-2.0778815209352626,0.005401176893312135,0.9516183744173128,0.31155875624354684,-0.470702621090101,-0.364728416958955,-0.7447408690787544,2.690536851142911,-0.9567551229790441,-0.6310653771912492,-0.7667025748062796,0.2080327232455576,round_1,phase2,9,1,D1_1
-1.5039677021411655,-1.1751230787634561,0.09220080718968841,0.9619237675496478,1.2670806132238475,-0.41326183222677454,0.07765892027369044,-1.2748927896776556,-0.6408837524911714,1.64557207536763,0.20375241987926943,-0.074465230870045,-2.2824889773119588,2.753416803775507,3.182263773634767,0.48652551529186233,0.3117390236248114,0.6732633534533445,round_1,phase1,9,1,D1_1
-1.3134337043171278,-0.10246733156169924,0.49629185434861683,-1.673181036216347,0.0020167783135604193,-0.252415012616606,-1.9110058218349526,0.2949839429066112,-0.5112417801041826,0.4229308434499789,-0.3807274123596748,0.009513353436184466,-0.3350365051711506,-0.9279014292777044,-0.3464540955760244,-0.31385641968507916,-0.6744208259366435,-1.3392148084213729,round_3,phase3,10,1,D1_1
-1.4422596343591663,0.37291276919798855,-0.3283480812469836,0.21838516809402722,0.05848627550615925,-0.7356320856009035,-0.04354610164838329,0.11775056200634693,-2.5423316647588776,-0.3303365714988733,0.07593059131802139,0.1633190554971603,2.7114856263393237,-0.18087790813287627,4.366829126727458,0.23997984649527365,2.261426511464823,0.7488250247287549,round_3,phase2,10,1,D1_1
-1.2414746889583728,-0.14982536845560768,-0.7202720084807124,-2.585688745552052,-0.6433254126458184,0.10314295693179577,-0.7325043662764708,-0.7637383101962197,0.05628610638853666,0.25133799517328187,0.22465348443288177,0.015817472538068787,0.7526442161710691,-0.7561759847072909,-0.30725454854781287,0.4707903618729854,-0.6173843948489885,0.135374848079927,round_3,phase1,10,1,D1_1
-1.4800063923922886,3.7967863789924414,-0.5532704636633361,0.6192757552239014,-0.8364402802427175,2.4871227495608452,-1.3141927005997152,0.3826521074766012,-1.7174367436691371,-0.14095242310496184,-0.5663789662044523,0.16564846190256985,-0.18328239682922157,0.04821642290505545,-1.468098936652439,2.890332492996862,1.0362163749426023,0.6989365330295816,round_2,phase3,10,1,D1_1
-1.704029442843713,-0.6475190837988491,-0.20278806227779508,-2.268358436540233,0.10880182650321343,0.41497904241449823,-1.8251290796456958,0.9219360896217332,0.17786384868402927,-0.37952132727780413,0.0006755694262775122,-0.4200010086495572,-0.10342315764774307,2.0297735187822696,-0.2172891124644124,1.5037829341559612,-0.5099831419364838,-0.12622518698875837,round_2,phase2,10,1,D1_1
-1.0573543890961035,2.5942823466639213,-1.2139530050745877,-1.45608114473059,-0.7855495083103209,0.26651403757706876,0.6644898901011737,-1.7446153795736803,-2.5539356856436877,-0.208571428335268,0.05972259326658062,0.21872931787918037,1.206871906349195,-0.3515664736221449,-0.010765122774195961,0.46942352306831686,-1.4357463938130288,1.438371875151202,round_2,phase1,10,1,D1_1
-1.3051358799531385,0.6745659259287541,-0.531650119823684,-1.8548830202026378,-0.2109008902220165,2.4122456251281217,-0.07373824805828258,-0.33573231760248023,0.17833024694144814,-0.22139370834487218,-0.5164079075185268,-0.25055262361044667,-0.20221071805326074,-0.42678508844682256,-1.1432659310612108,2.845157507743638,-0.04357169972563067,0.6360852001150765,round_4,phase3,10,1,D1_1
-1.6310446352497974,-1.664923341514053,-1.3683800605307113,-2.3256507466740555,1.6931671270382789,1.5422863634346877,-1.9985875925727716,0.7613030785975835,0.898525739999905,-0.7686352156798341,0.02440034362456593,-0.11975558283161492,0.24979478579257533,-0.9035376992473522,-0.7519197021634759,2.264846808502678,0.04775529884672696,0.37032103656587295,round_4,phase2,10,1,D1_1
-1.2293867812146344,2.240260232054597,-0.7282406557188645,0.9351015506788158,2.240805045831757,0.1130689271447672,-2.3901662181892,0.5166308084200381,0.30686119342840523,-1.4301617149113437,0.25969547742988197,0.10502592889267148,1.5285675533624956,-0.4290087676312963,-0.0941625216826163,0.3043410629730765,-0.2613892152796797,0.5733692258326443,round_4,phase1,10,1,D1_1
-1.1814073345333242,0.02020177109056735,0.7591419697372206,-0.19601773281939133,-0.5674780598003166,-0.7996544415725492,-1.884223105424902,-0.7951795490312034,-0.854092827935117,-0.4785727980335578,0.4226294950367227,-0.13730332710975537,-1.294068819449561,1.7080830015601807,-0.26277010570455345,0.9033405609741759,0.5845876165093383,-0.8541361046154321,round_1,phase3,10,1,D1_1
-1.5205905693409016,5.857424585579504,0.9524505655245085,2.392006252629915,0.37926340277772785,-1.0702995293268054,-1.035458039301203,-0.08702343495253233,-0.17194483271630984,-0.8692453097810641,0.03177342072478322,-0.12158589963181828,0.8402240970411762,0.8217857765679244,0.59385569385477,0.4507604083525952,-1.586853578240692,-0.010988883724379448,round_1,phase2,10,1,D1_1
-1.6674395426444193,2.7634400655623144,1.3048871878231814,-0.8053904057040001,-0.5486106866591303,-0.03317107596856362,-0.5862978670288022,-0.6244795269862427,0.25286321796253197,-0.0792216447793005,0.760309647333906,-0.04593826741071711,-0.7439318935890927,2.730203744943821,-0.060935084583831185,1.61429188061493,-0.5541376309110742,-0.4327194475617734,round_1,phase1,10,1,D1_1
-1.2000984782694784,1.4867779648082997,-0.5900464804573988,-2.1938587653977413,6.317071211420641,0.49830339624421033,0.7390204450309897,0.1867465715200876,0.17928175588225945,2.238061759979253,-0.35828679289984605,-0.3284233644937822,0.4396059607620548,0.7740480679178718,-1.5163089098932194,-0.5460478507698441,-1.8843151649970995,-0.153061057455195,round_3,phase3,11,0,D1_1
-0.4815725880588334,-0.7999344252607272,-0.3748526695840613,-2.177630194786191,0.24500211744769276,-0.48357874436119097,0.8167621875601169,-0.27476412132833095,-4.182389403357884,-0.6101082175444376,-0.706802718716449,0.48225009110877615,-0.12500827843311396,0.7091675664675592,-1.9879069604561386,-0.9578980361739536,-0.3983301735043017,-0.013802892154734177,round_3,phase2,11,0,D1_1
-1.0286400343199242,-0.7601344960713232,0.3736632000358827,-1.5554499746598958,0.5435133886074414,1.9993237960639114,0.17924489202501653,1.8742376597102528,0.09171246883606787,-1.2055801541207816,-0.5380121133452613,-0.16998381686168423,0.12422197553535934,0.4321367012895252,-0.7989104385350068,-0.5923878406422426,-0.23214110698181167,-1.1756017995501735,round_3,phase1,11,0,D1_1
-1.1290822194866348,0.3402096814190372,-0.8479113184196715,-2.630849727697495,6.914071482000613,1.5277355117168934,0.8370646706105737,0.7518158814184519,-2.1749102498699173,1.3365540539611995,-0.5550322041088467,-0.1725497092680883,1.2151549492331175,0.2633837492967853,-0.43917111028813915,-0.5710273597854605,-1.278120302257916,-0.5432939019588073,round_2,phase3,11,0,D1_1
-1.3322023146315394,0.34597551607560284,-0.2985959565113107,-0.41211461062925603,-0.3681821406250462,2.085911451197382,0.9839828833538627,-0.1318910524842959,-3.450151421993323,-0.4902385665911579,0.39470335380356564,0.06905712552839742,0.2260561011731455,4.037384477008226,-1.015613835358493,-1.8972135209964587,-0.41347925106031475,-0.9324377458791694,round_2,phase2,11,0,D1_1
-1.03584744136142,0.9922426492121171,-0.364919622883942,-1.2498092308833537,0.38764462878645345,7.171807034513936,0.6184704616959684,-0.29742843492399956,0.3666938557074173,-0.07023954620412282,9.190968520243098,-0.35064428349927623,1.504465655515197,-0.0630934800723961,1.6032576627597916,-4.712984166093068,-1.3792862643230703,-0.98168680602854,round_2,phase1,11,0,D1_1
-0.9287236802429579,2.015557102039911,0.9912332795734928,-1.4871919407947765,0.14080296935058767,0.8462326252743078,-0.461956910880587,2.352320687607658,-0.9996450224903238,0.3597714578425155,-0.4393613996300384,0.09674063810462245,0.8527986532653312,0.643499590743053,-0.5368465484646299,-0.7141156573385696,0.22606215631139634,-0.7413961931250949,round_4,phase3,11,0,D1_1
-0.8318409307198139,0.07359035010782546,-1.5768012144858312,-2.303894069426603,-1.7528158752374612,1.1947955510832666,0.1245723673894843,1.2720623103422894,-3.339161398378249,-0.6716745339658741,-0.6972470806836546,0.2447930702752219,0.28835721173951123,0.9300532232995967,-1.669581779037292,-0.968923781135734,-0.14660876840057413,0.2943804292327785,round_4,phase2,11,0,D1_1
-1.0271738623121323,0.1638947006069172,-0.6954370510104397,-2.307073778472056,3.497448963524838,-0.6835445679887827,0.5933023164171226,3.1526941256097114,-1.5015859257560258,-0.35755032923126046,-0.5813882589001936,0.268945643911236,0.9680905556098062,0.9802656679154177,-0.7297023552703983,-0.6735818648384303,-1.0359681778604575,1.665140014332995,round_4,phase1,11,0,D1_1
-1.174569874453068,3.236039324057593,1.2635780959371696,0.27399619368648903,5.676896104714152,-0.5753866175303901,0.5594257454131247,-0.27935975811837704,-1.159168703379601,-0.4724133757826112,0.44532610987132154,-0.27271698385315285,1.572240991775545,2.363959664219173,-0.01845010440785033,0.47345735588998206,-1.090762498973745,-0.3095658820593027,round_1,phase3,11,0,D1_1
-0.936511473657905,1.5339511980586715,-3.0540602157573407,-0.4014469520399153,-0.29761510128501084,0.9173081165803388,0.43978635608792993,0.6310631188782733,-2.397073155662792,0.516750512599992,0.5963983767307568,0.14082751029027793,0.9749367429919668,1.0105058686304709,-1.1411990474342633,-1.7559133553149349,1.9882867448142132,-0.282817743358898,round_1,phase2,11,0,D1_1
-1.4311240516005608,0.9467651593930904,-1.2387299502100817,-0.6074572998578924,2.7707073070689345,1.4548374367726982,0.6751011910126209,-1.1659353256164315,-2.209209615002222,-0.01803753909136521,0.5562401912323652,0.06928893594192531,0.7268535527881188,2.87558003494742,0.21448719662641197,1.1529393020157563,-0.440723298600653,-1.711648942730357,round_1,phase1,11,0,D1_1
-1.088257980310329,-0.37284816512475877,1.678513824405404,-1.3777403478439179,-0.6369092617892302,1.1231209737566736,-1.1113816256298394,-0.9706999705107869,-0.19509347816716768,-0.4305070961295392,-0.6171046939157361,-0.2464331752668504,0.8050484186872593,0.4657690117710136,-0.17108557950066217,1.2539007451544515,0.5282208308888039,-0.667844665804066,round_3,phase3,12,0,D1_1
-1.215534377858359,-1.4607324295937936,-2.22095757102559,0.058180458943657164,-0.1580766307167188,-0.18373834974084782,0.6679393956532771,0.08221161458911692,0.6942485203252858,-0.8439472716689564,-0.5539543475304121,-0.06137198921734653,0.1961943269932665,0.5274899990753444,-0.29657161907460444,-0.5970511636501249,-0.25616432364524333,1.1891513680927182,round_3,phase2,12,0,D1_1
-0.8186310441243486,0.08041051876563927,1.8117644970662528,0.23639121828374837,-0.5538130567376939,2.5125361793930283,0.42120980247267287,-1.5680413308734966,-0.9508528610904453,0.035883639330941304,-0.7090695107179009,-0.3692554837397156,2.058992327041719,0.4644260787129223,2.5097999896783425,1.4520373949077512,-0.08343388108191575,-1.5141533467534711,round_3,phase1,12,0,D1_1
-0.780371485318237,1.394405487114332,-0.07297874006792388,-0.42630016131403425,-0.5218702684674682,3.2834525488132207,0.3508132608173826,-0.9062156365061033,-1.6553465142010984,3.3069393093264536,-0.749289486616921,-0.1294205860144023,0.7045841470520227,0.6248270311933891,-1.1552915884813075,2.7177207497680556,-1.754247966809482,0.2890560515130147,round_2,phase3,12,0,D1_1
-0.8885802349736093,-0.7200163397249347,-1.1471703584076767,0.5805324205666957,-1.0346785744872433,2.7175481125393803,0.2657895356230351,-0.007691457152958383,0.5693519918357828,8.19240107864487,-0.8008115685804572,-0.058226094268806136,0.45989676273713254,0.7955783191906992,-0.35858004206813593,2.5223797914226096,2.7278261286444407,0.35799529350495,round_2,phase2,12,0,D1_1
-0.2908871939352585,-1.1033452528729721,1.0244348727735995,0.21620078005763635,-0.43368201502309783,2.13438168462882,0.7029986756845533,-1.3415301907612651,-1.2875192060972933,-0.3014207411463796,-0.6587445902714413,0.05908171138423835,0.1484853391909368,0.9142643078510911,-0.9553038361172338,1.2762278815121129,-0.44208594049752714,0.4550614114427091,round_2,phase1,12,0,D1_1
-1.0006816859567893,-0.7504862367505657,-2.2550447578861,-0.8963796600422539,1.5895713143628694,2.478054072843828,1.0681479122365054,-1.6522129083909314,-0.5982117438387087,1.1832884031098816,-0.49475054968915894,-0.20625384774467012,0.68293317794045,0.6377441914223735,-0.5872755043926402,1.0402303495378609,-0.7337467148380291,3.2124911272055012,round_4,phase3,12,0,D1_1
-1.2285618660222755,-0.5549796243459693,-1.763298641058893,-0.3323979504237298,1.3117029549085684,0.9589204733889577,0.6230498635814402,-0.8941548633403434,0.35685971233593916,-0.7056353825807542,-0.742447292560192,-0.5156313413548372,0.32178431256085555,0.3850423132569327,-1.1704000784748394,0.4220606198423927,-1.3530496986786253,-0.621542902474855,round_4,phase2,12,0,D1_1
-0.791058252154642,2.0403566772541764,-0.8205516824544005,0.8324571722527776,-0.7856520683451574,0.44741055401561947,-0.041202775005089606,0.15092950153391296,-0.9386373915276548,-0.11025448135167937,-0.708348007091326,0.14053272659729932,0.9037588733782843,1.3632896643987438,-0.6040767407567906,1.5572691890170194,-1.2205235334325526,-0.3742973615353701,round_4,phase1,12,0,D1_1
-0.5940027894064547,-0.3260050614289783,2.0860528178666002,-0.4412659285658885,2.8588949863105717,1.1124547185934097,-0.8762267273115334,-0.08749838294214411,0.39242245290179084,-1.2618171657767583,0.3560570980116003,-0.9910001523022571,1.3655260411428856,2.4541214624617544,-0.47384230806984445,2.141070592398754,0.2065202418116079,-0.9490977342968975,round_1,phase3,12,0,D1_1
-0.5649695716502161,0.14217207443437208,-2.056612220194863,0.2552485400972568,2.9340428993755006,1.4491792985255085,0.24812649777948348,-0.43113475034428156,-0.3594556941400609,-0.411215374186965,-0.24674074027052298,-0.051193156381262095,1.7071935280823851,1.2995762326205549,-0.07575217728027743,3.445192081381792,-2.2144690544349492,-1.1227225512312684,round_1,phase2,12,0,D1_1
-0.9024440348450573,-0.7375742510088366,0.11057951669772734,0.5588484478314253,2.3437702489699204,-0.5093103598864389,0.12612210271773291,-1.2707023636855057,-1.9483181005773655,-0.7514337780485132,-0.6911979367977885,0.08765845025349346,-0.3579625864249856,2.819487377577671,-0.17384567069169204,-0.10112864737883619,0.14427794940174418,-0.6126294911844207,round_1,phase1,12,0,D1_1
-1.224240936986086,-0.3333887348087323,2.035973248889678,0.16836280549522353,-0.3838672423028913,0.5726239488618068,0.6919259566691457,-1.4531184988778334,-1.3039402747227247,1.0140972638294108,0.27030233136424586,0.04755359605860055,1.3333944513508837,0.12030339728807693,0.9953411959918638,2.271577320351233,-0.904118344425293,0.0661253186369052,round_3,phase3,13,1,D1_1
-1.629762577382301,-0.756145661781587,0.3058222128386078,-0.08148911324026575,-0.4922304691545452,1.2752902650795985,0.6514383172327259,-1.195979989730828,0.8264100300958508,0.9855087776062605,-0.7114014251463444,-0.3439807155482575,0.7649915771882977,-0.13050427737091327,1.5955489099753248,0.4659737477730799,-0.9792922855453654,0.38392180723015806,round_3,phase2,13,1,D1_1
-1.3133168135635143,-0.6858572109929469,2.5367095330104665,-1.5294302262097041,-1.0493906235810122,3.049856051093788,0.6790218493761293,-0.639701235376991,0.49624017959125827,-0.29948553184830234,-0.5995550422412965,-0.09751369902113652,-0.205952794533116,-0.39529826015438047,-0.4090608426046783,-0.5939803791958775,-0.5493448106087307,1.6117690173182497,round_3,phase1,13,1,D1_1
