Unnamed: 0,HR_TD_Mean,HR_TD_std,HR_TD_Min,HR_TD_Max,HR_TD_AUC,HR_TD_Kurtosis,HR_TD_Skew,HR_TD_Slope_min,HR_TD_Slope_max,HR_TD_Slope_mean,TEMP_TD_Mean,TEMP_TD_std,TEMP_TD_AUC,TEMP_TD_Kurtosis,TEMP_TD_Skew,TEMP_TD_Slope_min,TEMP_TD_Slope_max,TEMP_TD_Slope_mean,EDA_TD_P_Mean,EDA_TD_P_std,EDA_TD_P_Min,EDA_TD_P_Kurtosis,EDA_TD_P_Skew,EDA_TD_P_Slope_min,EDA_TD_P_Slope_max,EDA_TD_P_Slope_mean,EDA_TD_P_Slope,EDA_TD_T_Mean,EDA_TD_T_std,EDA_TD_T_Min,EDA_TD_T_Kurtosis,EDA_TD_T_Skew,EDA_TD_T_Slope_min,EDA_TD_T_Slope_max,EDA_TD_T_Slope_mean,EDA_TD_P_Peaks,EDA_TD_P_RT,EDA_TD_P_ReT,Round,Phase,Individual,Puzzler,original_ID,raw_data_path,Team_ID,Frustrated,Cohort,upset,hostile,alert,ashamed,inspired,nervous,attentive,afraid,active,determined
73,71.070125,2.62728282287004,67.12,78.22,22668.625000000004,1.200934306909816,1.2072312563058258,-0.3974999999999973,0.2624999999999993,-0.0242578125,33.036781250000004,0.1400724116040423,42254.06,-1.2082843193177102,-0.0153606898902604,-0.0011538461538461,0.0002884615384614,-0.0004184149184149,0.0229907372272731,0.0349732528196822,-0.0179362029066852,13.849533065736225,3.376069158739911,-0.006639197727063,0.0051622927902556,8.231119400537602e-05,1.2875647975762197e-05,0.6937053080852282,0.0400816510310231,0.5503599661983334,1.3644214099512757,-0.6331740676381999,-0.0041056899611967,0.0042689137507082,-9.330456578955498e-05,27,2.0,1.6195652173913044,round_3,phase2,7,1,6.0,dataset/D1_1/ID_7/round_3/phase2,D1_1_Team4,5.0,D1_1,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0
74,73.26294117647059,3.2865469212200376,67.82,80.22,22349.02,-0.5473343745390835,0.3542478580563334,-0.3775000000000013,0.6240000000000009,-0.0123524590163936,33.205265739983645,0.047432341636765,40576.835,0.1263259997248185,0.9071930566384104,-0.0009090909090909,0.0008181818181818,8.340283568988052e-08,0.0147704645205071,0.0234651194467914,-0.0027744183656937,4.389650258077497,2.1996045670764435,-0.0033139675666672,0.0037189238870133,1.877412678991796e-05,3.875504074972016e-06,0.8745503564116274,0.0651097807643612,0.707831778141037,-0.8215098007901558,-0.3115502901129695,-0.0041908787360266,0.0032828008380875,-0.0001300923956255,18,2.5,2.140625,round_3,phase1,7,1,6.0,dataset/D1_1/ID_7/round_3/phase1,D1_1_Team4,0.0,D1_1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0
75,78.74867069486405,4.109620647207816,72.22,84.92,25992.405,-1.42826020820164,0.2398919275031675,-0.3825000000000003,0.4375,-0.0068484848484853,34.41310892586989,0.2852133381035211,45460.005000000005,-0.7898462180470478,-0.2213234573376889,-0.0024074074074073,0.0017592592592592,0.000513468013468,0.0226754473377464,0.0614367426397853,-0.0246940154476157,18.125522263963227,4.116566672528696,-0.0067172852559669,0.006206208059187,5.552490705138868e-05,3.692571814079889e-05,1.0180734929043114,0.0870083295283226,0.758255852010712,0.8449918590250611,-0.6833052264388989,-0.0046658691118115,0.0056784943701902,-0.0003027516944217,13,2.3461538461538463,1.34375,round_2,phase3,7,1,6.0,dataset/D1_1/ID_7/round_2/phase3,D1_1_Team4,1.0,D1_1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
76,77.3795,5.961738906032288,70.52,90.15,24682.44,-0.3984516575598453,1.0002124035770212,-0.4624999999999986,0.5,0.0024999999999996,33.96173061863743,0.1724047948005742,43335.03,-0.5753331235437353,0.9589987394167244,-0.0011428571428571,0.000576923076923,-0.0004098401598401,0.0282847778229687,0.0343954941884606,0.0,6.370508984423438,2.352504748357393,-0.0035824670608351,0.0049589568610524,7.976229678936063e-06,-1.487578106438604e-05,1.339138893281182,0.0418941644334228,1.1854511912614405,1.161540735254027,-0.7578552987251516,-0.0020724211705751,0.0035919962397514,0.0001007150240651,34,1.5151515151515151,1.95,round_2,phase2,7,1,6.0,dataset/D1_1/ID_7/round_2/phase2,D1_1_Team4,5.0,D1_1,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0
77,74.35513071895426,2.033069910638848,71.27,79.22,22678.56,-0.6192319920767493,0.5453192256362969,-0.2575000000000003,0.1724999999999994,0.0036639344262293,34.51313725490196,0.3607940195783642,42209.649999999994,-1.438879634152391,-0.4023040813215827,-0.0011009174311927,0.0022727272727273,0.0006201000834028,0.0090616418500195,0.0257643793611798,-0.0400424719875695,24.930751395621364,4.6137417278412745,-0.002098679713592,0.0034845124439631,0.0001318183807889,0.000168085364843,1.211832875306845,0.098734820177589,1.0651210544495058,-0.9167081891093184,0.5670773863520939,-0.002271481696346,0.0015862313254766,-0.0003334909337759,24,1.9891304347826089,2.1527777777777777,round_2,phase1,7,1,6.0,dataset/D1_1/ID_7/round_2/phase1,D1_1_Team4,0.0,D1_1,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
78,77.26547231270358,3.2032859999944305,72.43,82.9,23642.615,-1.5041851116139993,0.0634701853671883,-0.2925000000000004,0.2999999999999971,-0.0218360655737705,32.486951915240425,0.0801985716810038,39828.92,-0.7100782813020712,-0.44268534522404,-0.001090909090909,0.001743119266055,-1.5846538782314977e-05,0.0017477997130363,0.0039710722712885,-0.00459522581874,8.843431017419608,2.9297079461299496,-0.0004801193662783,0.0005704855671781,3.4830835052064134e-06,-4.748741582279127e-07,0.6571461709471101,0.0255439921414099,0.586295224833261,0.3260361466206674,-0.8597487698375144,-0.0008046654935436,0.0013018829665036,-3.554181081371239e-06,13,1.5769230769230769,3.7916666666666665,round_4,phase3,7,1,6.0,dataset/D1_1/ID_7/round_4/phase3,D1_1_Team4,0.0,D1_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
79,72.76708333333333,2.6767493879027464,66.25,77.12,22628.75,-0.3173005685335579,-0.5259823968814727,-0.1950000000000002,0.245000000000001,0.0029435483870969,32.7113141025641,0.0556642823273668,40791.06,-0.8212870653603481,-0.3588938650391938,-0.0008108108108108,0.0006306306306306,-3.587516087516015e-05,0.0115708917333823,0.0160699034902969,-0.0331432829927587,6.096921311029639,2.0599772554176536,-0.0025240817232945,0.0035578327020954,0.0001035612231802,7.780549239377291e-05,0.6686372004140537,0.0695475695471931,0.5638406403503982,-1.5449797397583436,-0.0872211399977717,-0.0015025135458286,0.0015539522096586,3.7445013866203106e-05,31,1.6370967741935485,1.8055555555555556,round_4,phase2,7,1,6.0,dataset/D1_1/ID_7/round_4/phase2,D1_1_Team4,4.0,D1_1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
80,74.00753753753754,3.560628574525184,67.48,82.14,24566.63,-0.7533530908094077,-0.0799009432865847,-0.432500000000001,0.192499999999999,-0.0232462686567163,32.903753753753755,0.1204999329154605,43794.96,-1.3023941835465154,-0.1395223887544023,-0.0006481481481481,0.0006422018348623,-0.0001520557254502,0.0084930683241884,0.018041727120787,0.0,8.638172781509484,2.920668032724992,-0.0039319903877945,0.0032094736488005,1.7010470856230347e-05,-2.0844341579079724e-05,0.6082728776217576,0.0308780839331734,0.5167377746734709,1.1866370687892474,-1.4279062534790337,-0.0028330426369225,0.0025547589410378,5.3840999610940855e-05,19,2.013157894736842,2.0,round_4,phase1,7,1,6.0,dataset/D1_1/ID_7/round_4/phase1,D1_1_Team4,0.0,D1_1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0
81,72.72156666666666,3.845936727238497,67.55,82.03,21740.88,-0.059707828972892,0.8704424999234298,-0.2825000000000024,0.1400000000000005,-0.042875,35.06393005828476,0.3317416792788428,42076.86,-0.85037526712106,-0.8060798303176823,-0.0008333333333333,0.0023148148148148,0.0007268518518518,0.0506999099122626,0.1528060652834045,0.0,19.457725977949732,4.267935723876337,-0.0246552227016238,0.039368624993287,9.991945515750792e-05,-0.0005350367863995,3.179993162527372,0.8183372482660096,1.938618337113256,-1.397760604956682,0.1285339504934659,-0.007355326065389,0.0109269738184759,-0.0020883769996154,6,1.65,2.2,round_1,phase3,7,1,6.0,dataset/D1_1/ID_7/round_1/phase3,D1_1_Team4,2.0,D1_1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0
82,74.20655976676385,4.704216890327449,63.92,80.85,25379.1,-0.7222522065369548,-0.6183142029512587,-0.5075000000000003,0.4200000000000017,-0.017693236714976,34.102676878191104,0.1680720992686857,46720.47,-0.9947154901013686,0.1819878496906034,-0.00125,0.0014414414414414,0.0001154644904644,0.1238492594033714,0.1192854553334705,0.0,2.3011471739943303,1.5740230873999437,-0.0167681025478613,0.0197869161590554,0.0001646603311084,8.662565253545565e-05,2.5310359112749587,0.5996590794534536,1.2676466711042766,-0.5105550946327222,-0.8599055632044236,-0.00863306430796,0.0117187589254623,0.0015127161245916,44,1.630681818181818,2.0405405405405403,round_1,phase2,7,1,6.0,dataset/D1_1/ID_7/round_1/phase2,D1_1_Team4,1.0,D1_1,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0
