epoch,loss
1,0.5737323797779319
2,0.09835774796428504
3,0.043247496318302034
4,0.03202108075313362
5,0.018289146979373914
6,0.014685735347922202
7,0.013831653712708274
8,0.0130379872718527
9,0.012588029761833174
10,0.012312711342985247
11,0.012310800510516137
12,0.011762134259405695
13,0.011872105265933054
14,0.011738501834096733
15,0.011882959370627815
16,0.011983073862660447
17,0.011762528323832854
18,0.012046167052086488
19,0.011550074638683855
20,0.011105542059665845
21,0.01233033123023716
22,0.01193707431724042
23,0.011421128693554137
24,0.012181253850827982
25,0.01142343472873355
26,0.01120090290306159
27,0.011038635880398898
28,0.011336327001544428
29,0.010939007274300597
30,0.01096046788411008
