PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,Round,Phase,Individual,Puzzler,Cohort,Frustrated,upset,hostile,alert,ashamed,inspired,nervous,attentive,afraid,active,determined
-2.586717210134638,0.4150534847332856,0.1865014228882315,2.5236267984659047,0.2765202138356931,-0.842203941443948,0.6087890043180567,0.503041899908848,1.3342248438484792,0.015943395918275996,-0.7959953993659241,0.014227203546288321,-1.2328560973421112,0.15856025462081938,-0.40638492279862365,-0.36660254408719106,round_2,phase1,4,0,D1_4,0.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,5.0,4.0
1.3949968065292584,-0.9935489300672232,0.4000941428531099,0.8010339081954382,1.4643030496929452,3.4899397050895726,1.8271092790512045,0.5277240746763273,0.712585053439731,0.5147128432359398,0.9214838521904082,1.2133828900569448,0.2278773604215353,1.985879627939927,-0.5407862652254419,0.5924437757875206,round_4,phase3,4,0,D1_4,0.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0
5.573415693411375,1.0853593093598974,1.7127202853392933,0.5894681728195544,1.9644162288597846,-2.542466762196415,0.7306129489832581,-0.6974278455076759,-1.2106193671375793,-1.4696129118199133,-0.11758649469038285,-0.866541047122656,1.962501419856667,0.4684438463198565,0.9110990304874007,0.6924882441315454,round_4,phase2,4,0,D1_4,0.0,1.0,1.0,4.0,1.0,4.0,2.0,4.0,1.0,5.0,3.0
-1.0353379142146997,0.6318321634407573,0.569918196994423,1.9481157975974779,-0.8774240155795799,-0.6258397339255215,2.312359259485982,0.11497395161956706,0.4665774078896207,-0.4211313914133692,-0.584287989197842,0.948878923543986,-1.0898262860054986,0.6195249065516878,-0.276558095967197,0.5248909471697968,round_4,phase1,4,0,D1_4,0.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,5.0,3.0
-0.9576432002262467,-1.5153054160884767,-0.4645762127841303,-1.44021403954132,2.1945244055536834,-0.792179237142294,-0.74237602456605,-0.08484697659577109,-2.5239112523111564,1.8518957393664828,1.0455936295170747,-1.6206855376817288,-0.4944739256092443,0.08627052693722721,-0.1588949753018021,-0.8612754622742362,round_1,phase3,4,0,D1_4,0.0,1.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,5.0,3.0
0.5874127354098554,1.0525824195695554,2.1375243799062527,-1.2642838678052293,-2.083087906589271,0.004316151333600243,-0.2016398095135379,1.1437276255560087,-0.807702271853709,0.7039719663588125,-1.3261307066708155,-0.9149852966562945,-1.0987422633414787,-1.2292357406092365,-1.8367115697068057,0.7298737087164292,round_1,phase2,4,0,D1_4,0.0,1.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,5.0,3.0
-2.6570316236656937,-0.492130194396342,1.0711003543446316,1.5518089187014528,-1.679684830584251,-1.2838709014778942,-0.2573754456667802,1.305033112384554,0.648315422210747,1.839027682828181,-0.18266858420246213,-0.9666630273971663,0.11903794858224533,0.17691324484682958,-0.5197772721256896,0.8255925190459149,round_1,phase1,4,0,D1_4,0.0,1.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,4.0,4.0
0.8971693379312197,-1.8226787429486555,1.0423546888199469,-2.0328292236554235,0.6558602934302241,0.6150079094577733,0.3151230276505699,0.7778848782183084,-0.630370610119844,-1.3541843441293988,-0.908087496760524,0.7650110605761483,-0.8429940015788315,0.2245767320222271,0.9821774796821142,0.1798018525762344,round_3,phase3,5,0,D1_6,0.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,4.0
3.3368834437341452,1.9481622225408814,1.1458132586378051,-1.5785584238432786,-2.2658172711443685,0.31166479503583466,-0.043832491231635844,-0.8156023407496522,1.369525835224622,-2.486823102413375,-1.7554461214162493,-0.5558644260049919,0.615092641514925,-0.5458188702334844,-0.03287185367951208,0.8669021366967271,round_3,phase2,5,0,D1_6,4.0,1.0,2.0,4.0,1.0,4.0,2.0,4.0,1.0,4.0,4.0
-2.744139033020376,-2.3273994975896124,-1.355008966606473,1.2414065645698902,-2.291057407444419,-2.3703371000172977,1.6738060191588315,-0.3458847656267354,0.6290897147522544,-0.0723946161921993,-0.5247186134536432,-0.3140089363759109,-1.0390646190554444,2.263828252402362,1.7486393615462787,0.7104254047541987,round_3,phase1,5,0,D1_6,0.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0
