PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,Round,Phase,Individual,Puzzler,Cohort,Frustrated,upset,hostile,alert,ashamed,inspired,nervous,attentive,afraid,active,determined
-0.38823714629837436,-0.5684448854690362,-0.6359946496587378,-0.2333431905818522,-0.5387672697682682,-1.1905305470932583,0.2298783519383212,0.5145762239600297,-0.9346250831087345,-1.1471698017974552,0.9303599660796332,-0.7619692269351026,-1.2867290126528939,0.7712136266144655,-0.002887481720086784,1.1857602122875006,round_1,phase2,1,1,D1_4,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
-0.667916301433586,2.6726315490324555,2.1208451364183376,-1.0860175796429588,1.6379221448644528,-1.6837065031956,1.1783986436739091,-0.240125276527204,1.3258136974044976,-2.4508653534862304,-0.4735061774922177,0.9220973357760338,0.04187209752388991,0.22635192214775549,-0.3695953759149198,0.09302804306175573,round_1,phase1,1,1,D1_4,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0
-0.698083029174471,-1.6684841042672132,-0.17359952558840366,0.32353298767526595,1.341027019392946,-0.23852904052947113,-2.048740916278385,3.782358188863517,-0.997296650419986,-0.19837913086600747,2.798268313116888,0.8702499935394282,-1.9660024653032209,-0.06013453363701237,-0.17996074206929547,-1.3698689152928467,round_3,phase3,2,0,D1_4,0.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,3.0,4.0
-0.14417888216118643,-0.040779192914327106,-0.9283974524795566,-0.2806705233243856,1.4106695022682014,-1.2487986113759817,-1.0507506519868082,1.4643172089822103,0.3646569699468873,0.07203445300568319,-1.4252659340021883,2.6149267016668776,1.3826989059671988,-0.6681542791888018,0.15111830828623357,-0.19292573770150437,round_3,phase2,2,0,D1_4,0.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,5.0
-1.9351486873117154,-0.5051652808819446,2.790229967649921,-1.0766115170721375,-2.124834637407143,-0.31574118725086464,1.8791393299023171,-0.8353400029716411,0.4611645481587899,-0.4495147083719401,0.5025695710187725,-0.801448743414917,-0.8648216762048738,1.568702416892706,-0.6157029372772309,-3.093410819646975,round_3,phase1,2,0,D1_4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0
-0.7080284983157793,-0.7164607597899846,1.8008336726846887,-0.673405886461513,-1.7157720057573322,1.1747441510413772,-0.22646323495071172,-2.0227556781756277,0.7852098826813982,0.6566203763907208,-0.8895174749590704,-1.4107712783693316,0.27886081860247947,0.23785904775732483,-1.6996267986593665,-0.23835770433293207,round_2,phase3,2,0,D1_4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0
5.324180415228651,-1.2486160094667307,-0.09599701246954966,-0.7502791654099232,1.0445174649524482,2.771746355514329,-1.8041265085314764,-0.33447554635702575,-0.2538919597498442,1.1478811685148178,-1.3463464171396406,3.4792583712955123,-0.36014881533312676,-0.9405175604822134,0.005979182603012029,0.8388335264679261,round_2,phase2,2,0,D1_4,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0
1.9310540805120593,4.176301289858782,-1.4114326769460424,-1.3736821953907443,1.196842639583473,1.3693473051928193,1.5511068099872798,0.343074482605034,-1.524868866381731,1.058640495927633,-0.6250897163195853,-0.897938848029793,0.6600395317222308,1.1718181200295352,1.685728393961967,0.5867443878426832,round_2,phase1,2,0,D1_4,0.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0
-0.6176033529399823,-1.2731288544926442,2.4456910489295676,0.2967967872541767,-1.5808834877400881,-0.2686856016565998,2.0045899085505123,-1.2773993972463487,2.361740319480916,-1.276368662980719,0.8938627174058689,-1.1082448058309327,1.253581745270158,1.420704257641283,-1.7626716017357513,-0.29491298398883886,round_4,phase3,2,0,D1_4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.307168031322282,-0.2974816661391034,-2.011029042824278,0.4931069195536653,-0.3195566080428405,-0.5096281418606107,-0.6890515308559635,1.07765684968544,-0.48105010718050323,-1.27454469583466,-0.25644065597066584,-0.4608986146560346,-1.035972617930863,-1.7137294418237738,1.23659319767894,0.2626863265649015,round_4,phase2,2,0,D1_4,7.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,5.0,5.0
-2.1332806719768156,-1.2168738945983404,-1.2082689873023071,0.5020044997667057,-0.8861775342745615,0.1680867245645026,0.7933999950844741,-0.8069258529788561,-0.010907906703961714,-1.3013281338743004,1.2772409448790627,-0.9632649216329402,-0.4637231733025345,-1.824573363427166,-0.45488621901874515,-0.29096808832375026,round_4,phase1,2,0,D1_4,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0
-1.5977264999387584,4.274551077929861,-0.6612548211262325,-0.041165039096430316,2.4206031295955652,-0.09486899957701313,-1.4037629654838097,-0.5351979993571299,0.28341725708050813,0.8167073209461453,-1.4640420493208113,-0.21662570945067852,0.3820013942981414,1.9435104546852695,0.2730132127560235,1.252729544079343,round_1,phase3,2,0,D1_4,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,5.0
-0.9529570446230535,-0.6820881690457927,-0.4498895087584829,2.5009196797402113,0.17567025553920404,-1.3939596121748372,1.0017463427751463,0.43564949517846385,-0.9363309557360667,0.6206124038956291,0.35381565062517695,-0.7008720877528372,1.2947998455730536,0.23359970132669472,1.470566547940804,1.81241204127842,round_1,phase2,2,0,D1_4,0.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0
-2.775395860621236,-0.8017744361925607,-0.09688566176932721,0.07945345276510961,-0.9621057381098816,-1.4137133418876504,-0.007086578212575158,-1.2909617482280333,-0.051842531176410835,0.12763911324696953,0.18094505066619193,-0.4043700573643516,-0.5613134933586453,-1.3690848197738463,-0.11015054446658976,0.7270384230535528,round_1,phase1,2,0,D1_4,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0
0.9906887265760775,2.0747822898814032,-1.9166994499611756,-0.125873128845154,1.2664937390149527,0.6140780343955203,-0.47332900819372803,0.09187684229420348,0.1295352740809075,1.0320985486433372,1.5364346974862682,0.7648841549269934,0.03425856442182334,-0.009833551981605078,-0.9160549042593904,-1.061301665611654,round_3,phase3,3,1,D1_4,1.0,2.0,1.0,4.0,1.0,4.0,1.0,3.0,1.0,3.0,4.0
-2.138614937169748,1.5211853233463604,-0.8790398234670966,-0.3187534242512025,-0.5475151324817968,-0.6737015734643479,1.273684539969614,0.5188938911505553,-1.5524444427886412,2.2119058989807128,-0.9467397730824273,-0.8102971801616945,-0.5842864693613317,0.21785956299603354,0.7695276724025474,0.9700089278015936,round_3,phase2,3,1,D1_4,2.0,2.0,1.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0
-4.070282451023702,0.635594288565657,0.8274010199707975,-0.6300183246642734,-0.028911593700777963,-0.9854337147528895,-0.9057722981325168,-0.4422477144863731,0.7651801403579922,0.4697093010943943,1.9825625617225335,-0.01465336305761454,1.1859720852934241,-0.6285077989191069,0.16220006856969504,-2.869411745953451,round_3,phase1,3,1,D1_4,0.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,4.0
-2.4440790886632096,-2.1539809257240425,0.2275892361124932,-0.09338692137561029,0.5171369255588791,-0.9287860658537949,-0.4860859029905162,-1.0308248769483124,0.35561320624050824,0.2922817960161081,-1.0055818503697682,-0.31869063746307613,0.3851136880023719,-0.6087547611200052,-1.6752999774326063,-0.265494644781907,round_2,phase3,3,1,D1_4,0.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,3.0,4.0
0.26430230270112903,0.06832203486713062,-0.8458752433851633,-0.5600210144702547,-2.0473493101932476,0.2772412165226029,0.3350562412663391,1.3787011337332866,-1.4485785623543321,1.1883539999405608,-0.9773391860777716,1.9975910383589315,-0.22421017887483252,0.4955029663761999,1.7244550731443207,1.1013193176433926,round_2,phase2,3,1,D1_4,0.0,1.0,1.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0
1.15369661849976,1.095588439343032,1.0552909262737458,3.519945991237989,4.547741606446402,-1.2122088879133284,-1.7583937465417174,-1.0882857927471916,1.225740031930326,0.7117849411569531,0.9834683945174737,-0.19317632337332502,-1.775048461139907,3.7358909148231048,-0.2667706235787442,0.514355496255545,round_2,phase1,3,1,D1_4,0.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,4.0,5.0
-0.9782971587315964,-0.7964076482169287,3.529199938285111,-0.7066089899870088,-0.6178324506456109,-0.9438921615932142,-1.9326877647747325,1.708090411006767,1.0935295267688605,-0.9072168594730257,-0.0843887855446766,-1.1615341776081056,1.3098818256502656,-1.2099515293590888,-2.194752248449469,0.2684540454053018,round_4,phase3,3,1,D1_4,0.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0
2.3853757040605315,-2.0718340040246206,-1.075536890785588,-0.9628934544393013,-2.4464848197746085,-0.8482803478836985,1.5121879108156986,0.6752247709048107,1.9452566368805126,0.5198179441217312,-0.5587423738347869,-1.4102032145650927,-0.48300688106252826,-0.39328446286930036,1.8346064554419614,0.5167119200499589,round_4,phase2,3,1,D1_4,0.0,1.0,1.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0
-0.9585745152630328,0.030453262930705466,1.73585332213642,-0.8099877183351785,-1.5867372503841002,-1.0936802280684603,-0.5684107429309418,-1.7526451350303707,-0.5930157021342832,-0.6234873231952387,1.4774440018131643,-0.6894697063121897,1.6769658801381748,-1.2912908203092346,-0.5860705391849413,0.3455355885545249,round_4,phase1,3,1,D1_4,0.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,4.0,4.0
2.6266614221070874,-1.1933782140441205,-0.3094652077027187,-0.01424602101541923,0.44097497098843924,1.5512222055571008,-1.160499441663675,-1.172783150693091,-1.0876689951915173,-0.8275382650848102,-1.4876141404364456,0.14886342424100826,-0.015394881068145683,-0.5119648925342243,-1.1505111249920292,0.16217708746587556,round_1,phase3,3,1,D1_4,0.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,4.0,4.0
2.5122287712640166,-0.5679179108446565,-2.3133475948749105,-1.0386694433565618,1.6710853593009831,2.6276607247143957,2.2669040922556007,1.3082023191261545,-0.213159785424038,-1.3168867024006297,0.29298957345594373,0.3865591039904072,-1.268368471945562,0.8000058728855816,2.0408860592233253,0.9370146249410153,round_1,phase2,3,1,D1_4,0.0,1.0,1.0,4.0,2.0,4.0,1.0,4.0,1.0,4.0,5.0
0.6568946056426883,1.3575930639200753,-0.035370232601917566,1.7405124495019704,-1.1686020441295235,1.6157807983401118,1.8973461209205793,-0.19420269831043568,-0.6199873283662779,-2.75082327980012,-1.2124931196495075,1.3001268810237536,-0.24187670005375164,-0.5956714999883518,0.25778408911533135,-0.619368951770169,round_1,phase1,3,1,D1_4,0.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,4.0,5.0
0.28732635829818376,1.752767738661274,1.99688441625716,0.221246485674567,0.8564007430791398,0.8647444428511492,0.5491528726921173,-0.9613296174312701,3.0117728586221855,1.123948346597496,2.385599227246171,-0.20923712066988215,-1.3868206636439135,5.3500955551307365,-0.6758512259024393,-1.363197288573673,round_3,phase3,4,0,D1_4,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,4.0,3.0
4.224264093841007,2.85768908828563,-1.0818586523430835,-0.6264687605926268,0.3013583193783883,-1.12941126745208,-0.8633361366531284,1.5398097264985842,0.11287302716293325,0.7784725754777,0.76888562014286,-0.0003348533404476381,0.5548115842476153,-1.985122087446499,-0.2296353976310898,0.5852387926558359,round_3,phase2,4,0,D1_4,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,1.0,5.0,3.0
-2.521882110633574,-0.7495291911926798,1.3627645740399332,-0.1366651274421303,0.7058347626785957,-0.324128884279343,0.548595749709614,-0.8514073888004451,-1.055828008495839,-0.2894041978817762,0.6291292862168878,0.06936965705331362,0.1969743536515715,-0.3420969439411226,-0.18843245172484313,-3.7588729756702923,round_3,phase1,4,0,D1_4,0.0,1.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,5.0,4.0
-1.3689183830625924,-1.8989921556583365,3.141613662355334,-0.6319839365291756,-1.4382901700306912,-0.014344457057575722,-0.5853536904335964,-1.034788419467132,-1.5397804838498683,0.2188688603638012,1.6177277528782121,0.001375083581496496,-1.6396093700739096,-0.2713513130468536,-0.6499576954175685,-0.4267531194605025,round_2,phase3,4,0,D1_4,0.0,1.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,5.0,3.0
1.6643294155986814,-0.7164793297095771,0.062298061307684824,-0.14363089451505914,2.4029045725252387,-1.0760377522408688,-0.7940313075825157,3.4720852626972105,-0.9694395217477987,0.023069985806922565,-0.8393500006645874,0.9780996723877343,0.3602478873120835,-0.38339293038044553,0.14781012205837804,1.3130879449759423,round_2,phase2,4,0,D1_4,0.0,1.0,1.0,4.0,1.0,4.0,2.0,3.0,1.0,5.0,3.0
-2.465348693496048,-0.39657019857021353,-0.695705378356778,1.331273254882827,0.31717919838549363,-0.3265468665497523,1.9874504753405429,-0.8278577207016391,0.7186606756629583,-0.8226597755391926,-1.7025301847356404,-0.44927650262051433,0.26652400176213253,0.6775945045066909,-0.4050812604648863,-0.4008101959971271,round_2,phase1,4,0,D1_4,0.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,5.0,4.0
0.6282541031658246,-1.0997340095545396,-0.8399140601986624,-0.5751126389781767,0.8821950490260726,3.85953577808184,0.6129213041375066,-1.530707167131972,0.6806158991073183,1.8656635942352529,-0.16127658482531548,-0.3187119256119198,0.587652969814925,-0.6631319962183719,-1.9127697160086052,0.5183627501289431,round_4,phase3,4,0,D1_4,0.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0
4.474456002717779,1.5713573141967478,-2.671576202373162,1.5958140187080767,-1.5367602209347337,0.280175608405955,-0.011545742237503516,1.9622102202896587,-1.6761184837462122,1.2220398419057779,0.7619271036797591,-0.129334262529415,1.8622239236754685,-0.6631796552436802,2.4650079988050315,1.219814434571634,round_4,phase2,4,0,D1_4,0.0,1.0,1.0,4.0,1.0,4.0,2.0,4.0,1.0,5.0,3.0
-1.6109222985616556,0.0664475862168525,-0.6599994033799126,1.2141459205483132,0.43761283960757685,0.3362772643393609,1.616320359726268,-0.8166000798591291,-0.3112745418468517,0.6922112707185518,-1.7611917627680476,0.6798126055980479,-0.03573701551180638,-0.500625893698538,0.06444029567161526,0.5025796776170638,round_4,phase1,4,0,D1_4,0.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,5.0,3.0
-0.022140905445071454,1.0633690113365781,0.6493765514901095,-1.2586664548723705,-3.4716831873491847,0.3887994425286336,-0.9749526252011754,-0.5699422076659308,1.3622464865748032,-1.6514850762417574,0.26613582643085965,-0.8570782992052515,-1.4839313796661502,0.3871780811026007,0.2491888952116137,0.12264067025944123,round_1,phase3,4,0,D1_4,0.0,1.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,5.0,3.0
-0.4683989568388012,-1.0608890874841979,-0.8776154553103949,-2.419507280142193,0.747939404988832,-1.4735166416406122,-1.3254033659738547,0.41266686779161077,-1.3148057569670606,-1.3860283957762896,-1.3279099678455035,0.4389517869126229,-0.044438854728105937,-0.41176377373306167,1.1372249724042407,1.4273292417353065,round_1,phase2,4,0,D1_4,0.0,1.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,5.0,3.0
-2.8210186255837337,-1.3894367665275584,-0.38626811348822415,1.4295554132579509,-0.20469131135475513,-1.385546666986704,-0.7598178935242769,-0.7941394762195462,0.9810778495234411,-1.774697029666465,-0.6371463157556528,-0.20363584155578596,0.76210256316009,-1.1942035470314578,-0.0019445370014466235,0.2605800677574633,round_1,phase1,4,0,D1_4,0.0,1.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,4.0,4.0
1.0406083936335326,-1.7212460238842557,-0.3770167862204926,-1.895529103804092,-1.3775529764104042,0.46638763721248017,0.15539199034899556,-0.16072540951818867,-0.4604257738023864,2.0396037288263478,-0.4429760721854153,0.5282684658248807,-0.7002500054791684,0.7022188649575407,0.6041640161285637,-0.2570881068834535,round_3,phase3,5,0,D1_6,0.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,4.0
2.20857924909123,-0.051752035160939576,-1.6045965136725757,-1.4596055440959688,2.445087388302789,-2.178084036606947,0.40866940010367253,1.9706124035550279,-1.007727701569945,1.81921672868695,-0.12880452587368027,0.4076555500229846,0.5873240097955303,-0.6980547781469442,0.5777146949130736,0.6712119276867458,round_3,phase2,5,0,D1_6,4.0,1.0,2.0,4.0,1.0,4.0,2.0,4.0,1.0,4.0,4.0
-1.6404350844560234,-0.5923349751090642,0.9245857886788476,2.223435497585286,-1.4092318859766035,-2.1846341023122036,0.8632411674565262,-1.041747735571989,2.7639439853371877,1.683965291091626,-1.8916295160728025,0.7475826448644984,-0.21824022030450987,-1.3368689710218287,0.22970020209395545,-0.34191081513097676,round_3,phase1,5,0,D1_6,0.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0
-1.1709192270880373,1.3322094815992866,-0.3093829850524071,2.415887493586298,-2.2928057308873493,0.8847438838702869,-1.3746735731001742,-1.0151348404021536,-0.3392782714838683,0.11511241277629165,1.2554183760555553,-1.512209484032053,-1.1090845375099088,1.4191696985603037,-0.19540405407545453,-0.9167298883039035,round_2,phase3,5,0,D1_6,3.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,3.0,4.0
0.9427025224164546,2.1350783530797446,0.2215527963790702,-0.06349749526092956,1.6935667224509383,-0.7041881854796055,0.5545671735053415,-0.4933270140753828,-0.9622362384799149,-0.41029899652040674,-0.3303751119605329,-0.2638817642083835,0.3364229260608882,-0.13700878418228243,1.1801991372033005,-0.7784439309011383,round_2,phase2,5,0,D1_6,3.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,3.0,4.0
-1.0740142223633147,3.0505573037326115,4.161764626835352,-1.363019977460086,1.9032376984208648,-0.0023836818497092946,1.4179195749379407,-0.380445655219673,-0.32887535586847766,-0.31598291042626997,2.1314408673947596,-1.5793130851612642,-1.56621674215643,-1.0530870321980546,-2.2230071115629135,1.7571337588808955,round_2,phase1,5,0,D1_6,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0
5.6852990230346325,-1.3963226777376947,-1.9176319108651516,-1.1809804434779319,-0.8022621562610163,1.7583293713896349,-1.544469485831982,2.387810224554046,-0.6174700021958179,-0.2907571826887627,-0.6362552884657185,-0.8696373669433565,1.1481513109508568,-0.28027072798132124,2.4172164288989517,-1.2306352309943684,round_4,phase3,5,0,D1_6,0.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0
-0.1128237264318567,-1.0493154682818053,-0.2213461277514356,0.031555355728441946,-0.3939000238709002,-0.5740276664375973,-2.339846933628477,0.1504073897243018,0.711157531083328,0.506264091036114,-1.5011954277778337,2.6235588028861567,-0.3254411723683953,-1.243442521814616,-0.30060264956222854,0.7363597425034445,round_4,phase2,5,0,D1_6,4.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,1.0,4.0,4.0
-2.925772367172702,2.2894732868042955,0.34170010286119257,0.5345217702326631,1.1977784172208596,-1.0086949076098644,0.8614988836404067,-0.3921853956039988,0.20203305319851803,-0.2838238188940455,1.840264330199733,0.4194550443475071,1.9453823789715514,4.617816610468878,-0.17838193545216785,-0.15542759934955416,round_4,phase1,5,0,D1_6,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0
-2.86269163065288,-0.6652310484271056,0.44827935648195877,-0.4347705457935173,-0.8107256381802643,1.7341322667012353,-0.7981144642426137,-1.3014687398410147,0.10409026353805993,-1.444689243921164,0.1647894496607313,-1.114763641525846,-1.1160552051238202,-0.27158251823228535,-0.5809885690290952,-0.5037687057286863,round_1,phase3,5,0,D1_6,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0
0.44218338802384083,-1.7879770751683457,-2.250591409852574,0.7181274950918186,0.7623097420898235,0.5782462899991315,1.2282088595917127,0.1544038987574223,-0.9488526243331437,-1.088456193929191,0.30082334853373216,0.06739972845781216,1.1116105109601222,-0.8874911911425101,0.7317347982867988,2.003801446321822,round_1,phase2,5,0,D1_6,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0
-0.5327163180348774,-1.543139121446722,0.5826830621782126,0.47387549766802267,-0.9155015568987326,1.2301731311231687,0.5676074072186488,0.1218008736416007,0.88364113457645,-2.330153906037492,-0.7615004295085263,0.5458851054670636,-0.09360325379671709,-0.8313986492668834,-2.2623449578427826,-0.9845025981008907,round_1,phase1,5,0,D1_6,0.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,4.0
4.721240141113735,-0.5762558807599002,-1.275021710132808,-1.459699743746155,-0.46049149099544134,-1.2910297384170004,-0.2103418834974724,3.647774095199552,-0.5543598845000213,1.551144632997468,0.2993712208678398,1.180608169247119,0.730549574749389,0.714230975427818,1.9494588772671197,-0.5915925525165666,round_3,phase3,6,1,D1_6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-2.8376704256133514,-0.673028142343544,0.32672511049821923,0.5035745361469554,-0.15898138311964224,-0.9212798169102181,-0.7300650047114974,-0.610224603195048,1.000282182391918,1.393742740628052,-0.06777455182494488,-0.44463678460978934,1.118462335952733,0.20433688951575463,-0.33198136937396555,-0.7717890640406331,round_3,phase2,6,1,D1_6,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
-1.5329811630661407,5.930261383624361,3.7678801832218487,1.3077669548840996,4.7617052410866,-1.3894579405679655,1.4729889599124568,-0.7106556627406739,1.162882998680909,0.6341149008472515,-1.166603485351319,-0.6009043872152826,-0.2873495679571231,0.9268943618261297,0.2668176650435265,-0.1814828547839675,round_3,phase1,6,1,D1_6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4622584233587571,1.7499426683305437,2.2699539786739544,-0.5642407130503374,-2.4697601067699693,-0.24581021154508156,1.4412066222048139,-0.823289705203129,0.030829723032284703,0.41881028982496626,-0.7542997734745136,-0.35452772789258874,1.1830211562236845,-0.7292010175605622,0.37866262640575005,-0.5313719220667807,round_2,phase3,6,1,D1_6,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0
-2.1171925014637005,-0.2618312780655509,-0.35293281715128494,-0.0679963723114279,-0.8300085528145971,-0.7966967079279543,-1.0196103542236916,0.1093228405124014,-0.41063832670118894,-0.11412303415967381,0.19134858029982596,0.037406073655225594,0.8593314451318212,-0.6234447295673067,0.39135396471433753,-0.5601526985876888,round_2,phase2,6,1,D1_6,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0
