epoch,loss
1,0.5957431975338194
2,0.10609872896730164
3,0.027339374462579502
4,0.016978672452638916
5,0.014538184544186534
6,0.013250880771213107
7,0.013091559268902113
8,0.01221387157285655
9,0.012596890640755495
10,0.010763638020481593
11,0.012604136065936383
12,0.010377600306162128
13,0.009130672252748483
14,0.007681247312575579
15,0.007173004732639702
16,0.006824053421524571
17,0.007155515977905856
18,0.0064424115382594824
19,0.006302416617809622
20,0.00627604109108632
21,0.0061138632109411705
22,0.006426037266206594
23,0.006548280902436854
24,0.0064528647718238245
25,0.0058508492419841115
26,0.006654825038564058
27,0.007824377927147312
28,0.005719344649049971
29,0.005265468507315274
30,0.005556221993893017
